#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(0.2419542, 20.6282021, -3.5938173, 0.2151071, -0.4409055, -0.8664837, -0.0923973)    0    0   12.59745573  1 1.040 10.78913861
(5.2284193, 19.4766189, 4.8519524, 0.4144902, -0.3911259, -0.3383270, -0.7488346)    0    0   -58.31622147  0 0.400 -68.95797430
(1.1523660, 20.4604713, 5.6638659, 0.5628704, -0.2335393, 0.6760187, 0.4142887)    0    0   -57.92751424  4 0.320 -33.00647854
(1.0954302, 17.8104123, -3.4336461, -0.2721095, -0.5286923, 0.3526053, 0.7225720)    0    0   -446.09284688  3 1.080 -533.67138652
(1.0261679, 17.8150361, -3.5079834, -0.2703987, -0.5376434, 0.3390420, 0.7231007)    0    0   -419.64422282  0 1.720 -511.22466810
(3.0866098, 20.0348290, 5.0847429, 0.5391782, -0.2142129, 0.6837957, 0.4425191)    0    0   -57.59336701  30 0.680 -78.08693810
(0.2075025, 20.9469456, -4.2990321, 0.2130635, -0.4216951, -0.8737613, -0.1154052)    0    0   22.87162882  0 0.640 30.12504869
(0.0270003, 19.9335034, -4.3038066, 0.2051931, -0.3577343, -0.8913830, -0.1880380)    0    0   22.19682922  0 0.400 38.88226529
(-0.0979741, 19.9008544, -4.3573772, 0.2082637, -0.3812388, -0.8860216, -0.1620154)    0    0   23.53845129  18 0.000 34.36473376
(-0.0502488, 20.2345647, -4.4483987, 0.2029622, -0.3415858, -0.8943692, -0.2054977)    0    0   26.89098612  0 0.400 41.91545640
(0.5359647, 18.5957373, -3.8766400, 0.2666390, -0.0715214, -0.8534030, -0.4421444)    0    0   -455.15721571  12 1.160 -618.35212834
(-0.2272236, 20.0258458, -4.5256704, 0.2026452, -0.3392825, -0.8947482, -0.2079614)    0    0   22.51437813  15 0.000 28.91682099
(0.0247073, 19.9522077, -4.3091443, 0.2081517, -0.3803019, -0.8862577, -0.1630664)    0    0   22.64652723  0 0.400 35.58654968
(-0.0026440, 20.3653379, -4.5400107, 0.2019274, -0.3342431, -0.8955436, -0.2133274)    0    0   32.74671531  0 0.480 44.20252883
(-0.2765213, 19.9629594, -4.6649735, 0.1979834, -0.3074762, -0.8989042, -0.2413134)    0    0   36.64188375  3 4.520 48.86696317
(-0.2428043, 20.0154518, -4.3426113, 0.2116121, -0.4088704, -0.8780831, -0.1304431)    0    0   22.50134861  0 0.400 27.12067323
(1.4239062, 20.3821895, 5.7879756, 0.5628710, -0.2335399, 0.6760184, 0.4142880)    0    0   -49.55096149  11 0.240 -46.12873722
