#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-0.9078039, 20.7022095, -3.5347044, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   37.30642092  1 5.000 47.26834100
(-1.2390014, 20.5220185, -3.9641709, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   32.18645436  23 0.000 39.39231843
(-1.3802293, 20.4899587, -4.0877743, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   32.88182371  0 0.400 40.55005466
(-1.2129108, 20.6284331, -3.9429523, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.92216919  8 0.160 42.84987311
(-1.3088003, 20.4018087, -3.7678653, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.22731004  28 0.000 41.42300636
(-1.4154394, 20.0767905, -3.6494209, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   31.84960413  0 0.400 37.60790803
(-1.0094181, 20.6231886, -3.6879271, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   32.99747026  0 0.400 43.11742290
(-1.3040599, 20.5633625, -3.6628711, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.29148341  0 0.400 42.81335009
(-0.8170346, 20.7475999, -4.0166989, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.42315115  0 0.400 42.19671094
(-1.2492436, 20.4378401, -3.7301357, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   34.57183793  10 0.000 43.24780184
(-0.9949777, 20.7285888, -3.6750878, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   32.37820864  13 0.000 37.06970552
(-1.1894741, 20.4566721, -3.8290513, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   38.13567483  0 5.000 47.66959354
(-0.9186300, 20.4841185, -4.1704707, -0.1462537, 0.2050027, 0.9391967, 0.2334382)    0    0   32.40450850  37 0.000 40.24895881
(-1.4390695, 20.5880676, -3.9503071, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   31.20723539  39 0.000 38.15172040
(-1.3037877, 20.3178490, -4.0696934, -0.1462537, 0.2050027, 0.9391967, 0.2334382)    0    0   32.53448167  0 0.400 43.51995034
(-1.0849709, 20.4399043, -3.6855486, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   33.71005929  24 0.000 41.52623509
(-1.3217514, 20.0988241, -4.3196804, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   32.82289131  0 0.400 39.50961629
(-1.2045354, 20.2459681, -4.1022380, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   32.06355991  3 0.560 40.05274732
(-0.9945775, 20.3176063, -4.2531108, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   31.62479347  27 0.000 38.23961751
(-0.9880588, 20.7107745, -3.8197908, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   32.81259085  0 0.400 43.28664320
(-0.8861358, 20.6969935, -3.9060835, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.90560270  7 0.160 42.39770939
(-0.9138189, 20.6400109, -3.6548231, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   31.49050338  9 0.080 38.93901126
(-1.1385410, 20.4950332, -4.2227809, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   35.42007563  9 0.320 44.29890260
(-1.1809835, 20.1680660, -4.1797361, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.16993602  0 0.400 42.56428333
(-0.8474446, 20.4049740, -3.6848153, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   34.69062841  12 0.000 43.69291279
(-1.3293180, 20.0556514, -3.7763776, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   35.69640456  5 0.400 45.67615374
(-1.3424759, 19.9774827, -3.7696201, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   35.15733084  2 0.400 44.48934920
(-1.2157683, 20.4385060, -3.9099126, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.46382068  0 0.400 44.27321217
(-1.1689176, 20.5583062, -3.7174370, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   36.40729146  3 0.560 46.11518796
(-1.2703953, 20.5744527, -3.7221979, -0.1462537, 0.2050027, 0.9391967, 0.2334382)    0    0   34.17271304  23 0.000 43.03865719
(-1.2464661, 20.5247126, -4.0878972, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.56498288  24 0.000 42.09813427
(-1.3726073, 20.5535607, -3.6689122, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   31.50168560  24 0.000 38.75564919
(-1.0621335, 20.5020699, -3.3545804, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   34.33625033  4 0.480 43.34371307
(-1.3597484, 20.4060209, -3.5171879, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   34.79913438  11 0.000 43.85808864
(-1.4171906, 20.4827478, -3.5738428, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   32.16019715  60 0.000 39.85649731
(-1.2500428, 20.2966231, -3.8170517, -0.1462537, 0.2050027, 0.9391967, 0.2334382)    0    0   31.53797279  0 0.400 39.33089290
(-1.2735998, 20.2539731, -3.8669608, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   33.02098755  0 0.400 39.83623331
(-1.0427634, 20.6535811, -4.0204203, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.27764087  22 0.000 41.01187945
(-1.1950973, 20.6633180, -3.8648241, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   34.03247121  12 0.000 42.45769962
(-0.9423411, 20.5612040, -3.3311100, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   31.92935005  0 0.400 40.77169717
(-0.8408033, 20.6300664, -4.1769029, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.60578073  0 0.400 42.29560934
(-1.2124663, 20.4364082, -3.8532601, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   35.98500543  5 1.760 44.24755191
(-0.9433994, 20.3518810, -3.8716520, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   32.73138024  0 0.400 39.32495926
(-1.2805504, 20.4877984, -3.7403025, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   34.48918176  0 0.400 44.20298398
(-0.8260807, 20.8537330, -3.8537971, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   35.14045393  3 0.560 44.28195365
(-0.9766631, 20.3078835, -3.6424865, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   33.22016927  23 0.000 42.07595081
(-1.3314182, 20.1338138, -4.2722009, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   31.60022697  0 0.400 42.35471946
(-0.9936661, 20.2732539, -4.0142637, -0.1462537, 0.2050026, 0.9391967, 0.2334381)    0    0   34.33800314  0 0.400 43.19176843
(-1.2892017, 20.4188413, -4.0958794, -0.1462537, 0.2050027, 0.9391967, 0.2334381)    0    0   29.27791195  15 0.000 36.10257871
