#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-1.1908150, 20.3463726, -4.2967934, -0.1462579, 0.2049886, 0.9392012, 0.2334297)    0    0   32.26145469  0 0.400 38.83102876
(-1.2850370, 20.4924573, -3.8228550, -0.1462590, 0.2049850, 0.9392024, 0.2334274)    0    0   32.69620681  14 0.000 40.10650533
(-1.2110034, 20.4137747, -3.7241705, -0.1462585, 0.2049868, 0.9392018, 0.2334286)    0    0   32.34115783  31 0.000 36.16799974
(-1.3846287, 20.5537988, -3.9483203, -0.1462565, 0.2049932, 0.9391997, 0.2334325)    0    0   30.93829120  21 0.000 38.03537431
(-1.1184723, 20.7561013, -3.4717371, -0.1462587, 0.2049860, 0.9392020, 0.2334281)    0    0   35.12692815  8 0.400 43.95356798
(-1.3756519, 20.3605635, -3.7359744, -0.1462570, 0.2049914, 0.9392003, 0.2334314)    0    0   32.21745272  0 0.400 40.19628322
(-1.0587939, 20.7274241, -4.2734405, -0.1462600, 0.2049817, 0.9392034, 0.2334255)    0    0   33.02493090  42 0.000 40.12548018
(-1.0944063, 20.6793567, -4.4461532, -0.1462584, 0.2049870, 0.9392017, 0.2334287)    0    0   33.82679245  19 0.000 41.77131546
(-0.9687014, 20.5627765, -3.9239252, -0.1462586, 0.2049865, 0.9392019, 0.2334284)    0    0   33.33158298  0 0.400 42.86475495
(-1.2388987, 20.4943330, -3.4204213, -0.1462581, 0.2049880, 0.9392014, 0.2334293)    0    0   33.35284637  31 0.000 42.95045954
(-1.1020788, 20.5688437, -4.0836326, -0.1462607, 0.2049793, 0.9392042, 0.2334240)    0    0   37.74091470  0 5.000 47.17622596
(-1.1500380, 20.5515614, -4.3783814, -0.1462587, 0.2049860, 0.9392020, 0.2334281)    0    0   34.38332146  16 0.000 43.90873182
(-0.9598779, 20.8908178, -4.1125618, -0.1462577, 0.2049892, 0.9392010, 0.2334300)    0    0   33.00069236  0 0.400 39.20408547
(-0.6512339, 20.5903046, -4.0362039, -0.1462576, 0.2049897, 0.9392008, 0.2334303)    0    0   32.76805790  28 0.000 40.80881286
(-1.2619365, 20.5954842, -4.1740006, -0.1462584, 0.2049870, 0.9392017, 0.2334287)    0    0   33.65034106  0 0.400 41.58389202
(-0.6802685, 20.5271557, -4.1626212, -0.1462587, 0.2049860, 0.9392020, 0.2334281)    0    0   33.24277683  20 0.000 42.04841679
(-0.9852447, 20.6474388, -4.3080143, -0.1462577, 0.2049893, 0.9392010, 0.2334301)    0    0   31.05977292  19 0.000 38.07091594
(-1.1283615, 20.3019109, -3.7869636, -0.1462596, 0.2049830, 0.9392030, 0.2334263)    0    0   32.18621507  0 0.400 37.76509386
(-1.2796449, 20.2472466, -3.7756439, -0.1462582, 0.2049877, 0.9392015, 0.2334291)    0    0   31.77184354  31 0.000 38.46719998
(-1.4146935, 20.4329872, -3.8704573, -0.1462574, 0.2049903, 0.9392007, 0.2334307)    0    0   33.62254095  23 0.000 42.22936904
(-0.8525217, 20.6388757, -3.6882475, -0.1462581, 0.2049881, 0.9392014, 0.2334294)    0    0   33.95324204  2 0.320 41.20748705
(-1.0596297, 21.1077496, -3.8989300, -0.1462573, 0.2049906, 0.9392005, 0.2334309)    0    0   32.39131994  1 0.480 37.03577620
(-1.0453394, 20.5316763, -4.1569216, -0.1462592, 0.2049844, 0.9392025, 0.2334271)    0    0   31.58593560  11 0.000 38.76363152
(-0.9797964, 20.6554270, -4.2208407, -0.1462594, 0.2049837, 0.9392028, 0.2334267)    0    0   35.19188035  5 0.480 44.25135183
(-1.2370591, 20.8316188, -4.1808294, -0.1462556, 0.2049962, 0.9391987, 0.2334343)    0    0   33.41711558  0 0.400 41.41965711
(-1.1107978, 20.4950576, -3.6272786, -0.1462588, 0.2049858, 0.9392021, 0.2334280)    0    0   33.70065254  21 0.000 42.63197678
(-1.2691377, 20.7394068, -4.1387766, -0.1462577, 0.2049892, 0.9392010, 0.2334300)    0    0   31.13540221  18 0.000 38.85207260
