#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(0.8333650, 15.0030640, -0.6619000, -0.8386700, -0.0888360, -0.4122570, 0.3446530)    0    0   -954.90002754  0 0.600 -2393.50006884
(0.3030860, 14.6915710, -0.1748740, 0.1119510, -0.3126850, -0.8231440, 0.4605740)    0    0   -912.49538791  0 0.600 -2287.48846978
(-0.8672583, 13.7791474, 1.1891397, -0.7348121, 0.1094362, 0.1379703, 0.6550108)    0    0   -1160.66427920  1 0.520 -2907.91069800
(0.7756070, 14.5656040, 0.3365250, 0.0791470, -0.0398020, -0.7908420, 0.6055750)    0    0   -1072.92550430  0 0.600 -2688.56376076
(0.1787750, 13.6726290, -0.9875710, 0.4019470, -0.8384160, 0.0244150, 0.3672900)    0    0   -1489.86974409  0 0.600 -3730.92436022
(0.3477420, 13.6944240, 0.5934020, -0.1299340, -0.4552760, -0.6596800, -0.5836630)    0    0   -1222.32827885  0 0.600 -3062.07069713
(-0.8625814, 14.2776152, -0.0049702, 0.0091079, 0.4295366, -0.5513326, -0.7151557)    0    0   -944.25150456  1 0.520 -2366.87876141
(0.3144030, 14.8608590, 0.3128250, -0.1281760, 0.1823390, 0.9565070, 0.1881960)    0    0   -556.82760146  0 0.600 -1398.31900364
(0.2798680, 13.0644160, -0.1570840, 0.9031420, 0.2145500, 0.2148910, -0.3035200)    0    0   -1263.39227083  0 0.600 -3164.73067707
(0.6272950, 13.5789700, 0.6509160, -0.4465710, 0.2890730, 0.8171940, -0.2218230)    0    0   -990.59996052  0 0.600 -2482.74990129
(1.1262421, 13.6966477, 0.2906736, 0.7985109, -0.1012405, -0.2610820, 0.5328855)    0    0   -1371.48968346  3 0.360 -3434.97420865
(0.5764180, 13.6493550, 0.3032510, 0.1637640, 0.7557830, -0.3148530, -0.5503100)    0    0   -870.26895361  0 0.600 -2181.92238402
(0.9828550, 13.5799560, 0.7927910, -0.5065780, -0.1443520, 0.6269260, -0.5740250)    0    0   -1031.35792522  0 0.600 -2584.64481306
(0.2192560, 13.9007310, 0.5787450, -0.0093450, 0.8683190, 0.4956790, -0.0153930)    0    0   -1580.27062674  0 0.600 -3956.92656684
(-0.3314060, 13.1725170, -0.8329540, 0.3153600, 0.8741770, 0.3689690, -0.0149940)    0    0   -1335.25996583  0 0.600 -3344.39991456
(-0.4585220, 13.4264810, 0.2697200, 0.4105360, 0.1257670, 0.5284540, -0.7323790)    0    0   -1402.55832131  0 0.600 -3512.64580327
(-0.0189080, 13.2623760, -0.8212380, -0.3479470, -0.7590140, 0.5389880, 0.1110080)    0    0   -1465.88536003  0 0.600 -3670.96340007
(0.5227970, 14.9332140, -0.8441220, -0.3939220, 0.5573490, -0.0805210, -0.7264320)    0    0   -1349.29086118  0 0.600 -3379.47715294
(-0.4612580, 14.2976540, 0.2334570, -0.9314440, 0.1922920, 0.0010120, -0.3089240)    0    0   -737.09462399  0 0.600 -1848.98655999
(-0.3549150, 14.7983840, 0.9153450, 0.2311090, -0.1981100, -0.9525420, 0.0022900)    0    0   -772.23141370  0 0.600 -1936.82853425
(0.7803680, 13.2757230, -0.5500500, 0.6562250, -0.0488630, 0.2595480, -0.7068350)    0    0   -1903.23570275  0 0.600 -4764.33925688
(-0.0592720, 13.7371430, 0.0999420, 0.4692890, -0.4702470, -0.5500960, 0.5059940)    0    0   -1377.02187498  0 0.600 -3448.80468744
(0.7504320, 13.3644370, 0.6636830, -0.1327290, 0.4513390, -0.5773860, -0.6673100)    0    0   -900.59366930  0 0.600 -2257.73417324
(0.2986000, 13.2931500, 0.3688700, 0.3314020, 0.7555970, 0.5161620, 0.2298330)    0    0   -1266.35625277  0 0.600 -3172.14063191
(0.8952990, 14.4146510, 0.8812620, -0.7291760, 0.1330060, 0.4407540, 0.5063070)    0    0   -1134.06641603  0 0.600 -2841.41604006
(0.6460870, 13.5901890, -0.0660280, -0.1485590, -0.2968830, 0.3559070, 0.8735680)    0    0   -733.86338468  0 0.600 -1840.90846169
(0.9836410, 14.3065090, -0.8279020, 0.0174440, 0.5936940, -0.8034500, -0.0411240)    0    0   -872.61633968  0 0.600 -2187.79084921
(-0.2065580, 13.4573730, 0.4217250, 0.0989030, 0.0100810, 0.4223610, 0.9009590)    0    0   -1165.51204863  0 0.600 -2920.03012156
(0.5253340, 13.1863610, 0.3098340, 0.9553910, -0.1780700, 0.1568270, -0.1758540)    0    0   -1081.99303722  0 0.600 -2711.23259306
(0.6488020, 14.6088460, -0.4227360, 0.3118460, -0.6821240, 0.3395650, -0.5675860)    0    0   -803.12395282  0 0.600 -2014.05988204
(-0.2057780, 14.3918450, -0.8524870, -0.6662990, -0.6510510, -0.2175170, -0.2913160)    0    0   -986.89031949  0 0.600 -2473.47579873
(-0.1342020, 13.2794400, -0.1615860, -0.7896130, -0.4248560, -0.4190820, -0.1427550)    0    0   -939.46564553  0 0.600 -2354.91411382
(0.1441340, 13.4115290, -0.2903100, 0.2218880, -0.2019960, -0.9249240, -0.2334060)    0    0   -776.97412419  0 0.600 -1948.68531048
(0.4591700, 13.7468200, -0.2371950, -0.9094090, -0.3970140, -0.0082080, -0.1236420)    0    0   -788.33580556  0 0.600 -1977.08951390
(0.1828700, 14.1215130, 0.1942400, -0.0316920, 0.3675960, -0.0738890, 0.9265040)    0    0   -1057.30957904  0 0.600 -2649.52394760
(0.8156110, 13.6465250, 0.3294130, 0.4699330, -0.4508710, -0.6994740, 0.2943040)    0    0   -1039.53582768  0 0.600 -2605.08956921
(0.3566500, 14.3849710, -0.4015030, 0.4224100, 0.6148540, 0.4516650, -0.4894120)    0    0   -864.38617425  0 0.600 -2167.21543562
(-0.1778270, 13.4094960, -0.4203490, 0.0033920, 0.7792890, 0.5202360, 0.3493600)    0    0   -1464.38987160  0 0.600 -3667.22467899
(-0.1809803, 12.9942107, 0.1040555, 0.3743685, 0.7324883, 0.4710981, 0.3183955)    0    0   -1721.74077611  1 0.520 -4310.60194027
(0.9134880, 14.2851260, 0.1570700, -0.7099310, 0.6514620, -0.1259710, 0.2360660)    0    0   -739.78361237  0 0.600 -1855.70903093
(0.6107350, 14.2450240, 0.1848030, 0.0019770, 0.2799720, -0.1814360, 0.9427050)    0    0   -956.11386564  0 0.600 -2396.53466409
(-0.2188980, 14.3593360, -0.2956560, -0.7609040, 0.1097270, 0.4897240, 0.4112850)    0    0   -1244.87735209  0 0.600 -3118.44338024
(-0.1149700, 13.8106790, 0.7677770, -0.5133510, 0.1207270, -0.4101800, 0.7440760)    0    0   -1716.15833044  0 0.600 -4296.64582610
(0.9766370, 14.7458140, 0.9368480, 0.3823410, -0.6994500, -0.1534540, -0.5839840)    0    0   -684.30037489  0 0.600 -1717.00093722
(0.7414960, 13.9362370, 0.5859070, -0.5368840, -0.3643700, -0.6381830, 0.4143830)    0    0   -1079.84948721  0 0.600 -2705.87371802
(0.0633423, 13.5029567, 0.2597809, 0.0767653, 0.9062965, 0.4138905, 0.0377945)    0    0   -1878.15373926  2 0.440 -4701.63434815
(-0.8610909, 13.5769295, 0.0266610, 0.3901692, -0.7699629, -0.4871208, 0.1328102)    0    0   -1163.80125790  1 0.520 -2915.75314474
(0.6201260, 14.7567430, 0.0137630, -0.6152260, 0.3036060, 0.4352890, 0.5829610)    0    0   -868.33297019  0 0.600 -2177.08242548
(0.6317120, 14.5580240, 0.0415390, 0.0069030, 0.8698020, -0.4802770, -0.1128290)    0    0   -822.08231740  0 0.600 -2061.45579350
(0.3467150, 13.3027050, 0.1338790, 0.4010100, -0.8173520, 0.4093010, -0.0599960)    0    0   -903.82851720  0 0.600 -2265.82129300
(0.4959710, 14.6301150, -0.1003480, -0.1509230, -0.1971590, 0.9665670, -0.0640190)    0    0   -1307.79777424  0 0.600 -3275.74443561
(-0.6509150, 13.6372210, -0.1898250, -0.7777620, -0.1401130, 0.5697730, 0.2254170)    0    0   -1532.52363081  0 0.600 -3837.55907702
(0.9307160, 13.1131130, -0.1815610, -0.9034060, 0.1329030, 0.0914130, 0.3972900)    0    0   -1464.18109050  0 0.600 -3666.70272624
(-0.6078650, 14.8577010, 0.0591280, 0.5965730, -0.2687270, 0.6445460, 0.3955330)    0    0   -700.84241860  0 0.600 -1758.35604650
(0.4059080, 13.3064760, -0.4745210, -0.0742050, -0.9336830, 0.3454090, 0.0585070)    0    0   -858.44686837  0 0.600 -2152.36717093
(0.4674540, 14.7940030, -0.2893680, 0.4109100, 0.8639100, -0.2483600, 0.1520860)    0    0   -840.44350200  0 0.600 -2107.35875499
(0.2811950, 14.9950800, 0.1400230, -0.4366820, -0.0710890, -0.0127000, -0.8967130)    0    0   -1117.37410638  0 0.600 -2799.68526596
