#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-0.9297126, 20.6798227, -3.2215725, -0.1462550, 0.2050063, 0.9391968, 0.2334335)    0    0   24.16507963  28 0.000 33.10741405
(-1.0693138, 20.3842529, -2.9919887, -0.1462630, 0.2049676, 0.9392072, 0.2334207)    0    0   30.64199322  0 0.640 37.24526142
(-1.1738068, 20.3895059, -3.2364819, -0.1462630, 0.2049681, 0.9392071, 0.2334206)    0    0   31.24662289  11 0.000 40.04487092
(-0.9358501, 20.7137028, -3.3294051, -0.1462619, 0.2049735, 0.9392057, 0.2334222)    0    0   29.34983880  9 0.080 36.28849784
(-1.0769382, 20.6768245, -3.3948553, -0.1462278, 0.2051006, 0.9391676, 0.2334853)    0    0   23.33236429  28 0.000 35.90168455
(-1.2244244, 20.6863482, -3.3129415, -0.1462630, 0.2049676, 0.9392072, 0.2334207)    0    0   29.34947002  24 0.000 36.07109368
(-1.1645815, 20.9668778, -3.2064313, -0.1462628, 0.2049697, 0.9392068, 0.2334208)    0    0   28.34527302  16 0.000 38.59653149
(-1.2587286, 20.7729040, -3.5209167, -0.1462630, 0.2049676, 0.9392072, 0.2334207)    0    0   31.22057371  0 0.400 41.45928809
(-1.0666833, 19.7037050, -2.5680351, -0.1459532, 0.2060102, 0.9388749, 0.2340329)    0    0   -10.20704778  2 0.640 -15.74231552
(-1.6079388, 20.3884777, -3.1011153, -0.1462476, 0.2050352, 0.9391881, 0.2334479)    0    0   23.39377703  30 0.000 33.34154793
(-1.4045359, 20.7368870, -3.4603689, -0.1462622, 0.2049712, 0.9392063, 0.2334218)    0    0   30.81290456  0 0.400 39.09233591
(-1.3256448, 20.5726558, -3.2025582, -0.1462625, 0.2049709, 0.9392064, 0.2334212)    0    0   31.95245490  11 0.000 42.59357390
(-1.4422734, 20.2402120, -3.0514062, -0.1461000, 0.2055196, 0.9390326, 0.2337396)    0    0   18.07843732  0 0.400 34.79689801
(-0.7727933, 20.1923815, -2.5985134, -0.1457359, 0.2067080, 0.9386404, 0.2344933)    0    0   -7.13974897  10 0.080 13.08939608
(-1.1664512, 20.0290874, -2.8632332, -0.1460143, 0.2057885, 0.9389444, 0.2339107)    0    0   2.54585751  12 0.080 15.53447762
(-1.0494056, 20.7160308, -2.8354789, -0.1462619, 0.2049735, 0.9392057, 0.2334222)    0    0   31.44515665  14 0.000 40.58271406
(-0.9196412, 20.7938902, -2.9538616, -0.1462627, 0.2049701, 0.9392067, 0.2334208)    0    0   30.95795876  0 0.400 40.82249396
(-1.3951465, 20.7942597, -2.8877050, -0.1462627, 0.2049702, 0.9392067, 0.2334208)    0    0   32.13291973  8 0.160 41.53399242
(-1.1591494, 20.6575141, -3.2527880, -0.1462630, 0.2049676, 0.9392072, 0.2334207)    0    0   34.57533779  0 3.880 43.32796251
(-0.6977787, 20.6733201, -3.3236344, -0.1462630, 0.2049676, 0.9392072, 0.2334207)    0    0   33.67232595  1 1.320 43.46583378
