#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-2.1209433, 18.5818474, -6.9199892, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   37.77917398  0 0.400 46.29945669
(-2.4655440, 18.7896588, -6.8536732, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   38.82339895  0 0.400 49.46145144
(-2.4519311, 18.7538619, -6.5753978, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   40.58546947  0 5.000 50.73183685
(-2.2625444, 18.5440830, -6.3586363, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   39.26049016  6 0.320 49.50476531
(-2.4456824, 18.9073851, -6.5694909, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   38.83009175  0 0.400 49.92192011
(-2.5249454, 18.9514847, -6.8823761, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   38.12830453  0 0.400 47.03589913
(-2.4911823, 18.6006112, -6.7141191, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   38.58107825  17 0.000 48.04796676
(-2.6018805, 18.9125881, -6.7691781, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   37.87208907  0 0.400 47.11287793
(-2.4707789, 19.0698135, -6.5778746, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   37.50140239  1 0.560 44.53344112
(-2.3620100, 18.4322708, -6.4974882, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   38.15212041  12 0.000 45.89745935
(-2.5714218, 18.7796216, -6.6831072, -0.1463009, 0.1940972, 0.9477458, 0.2066405, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   38.66492303  0 0.400 49.17563362
