#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-1.1011137, 17.5923300, -4.3643004, -0.1462259, 0.1940641, 0.9477536, 0.2066888, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -141.91316825  17 0.000 -133.06358903
(-1.3423791, 17.5916908, -3.9245544, -0.1462877, 0.1940918, 0.9477473, 0.2066478, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -118.57986139  2 0.400 -91.00846381
(-0.8185820, 17.2396481, -4.2079421, -0.1460160, 0.1939656, 0.9477767, 0.2068234, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -149.93959733  0 0.400 -121.97702966
(-0.9040722, 18.1780714, -4.1269602, -0.1463058, 0.1940993, 0.9477452, 0.2066376, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -56.12130523  3 0.640 -40.04814719
(-0.9910421, 17.8820029, -3.9803773, -0.1463010, 0.1940975, 0.9477458, 0.2066401, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -105.24345555  10 0.000 -77.05114870
(-1.0225891, 17.6683604, -3.9319861, -0.1462212, 0.1940591, 0.9477543, 0.2066934, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -126.69688703  12 0.240 -141.79226123
(-1.0333858, 18.4219004, -3.7326146, -0.1463057, 0.1940994, 0.9477452, 0.2066376, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -59.62415104  4 0.360 -43.48337810
(-1.0538703, 18.1768324, -3.9856105, -0.1463056, 0.1940994, 0.9477452, 0.2066377, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -52.86276218  6 4.920 -69.87449222
(-0.7073419, 17.6034251, -4.0451233, -0.1461350, 0.1940263, 0.9477641, 0.2067404, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -137.35183130  12 0.400 -146.01272714
(-1.2341535, 17.0148036, -4.3298011, -0.1461889, 0.1940468, 0.9477572, 0.2067147, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -140.89609029  0 0.640 -139.70131207
(-1.0336994, 17.1539617, -4.1741616, -0.1461920, 0.1940517, 0.9477586, 0.2067016, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -170.67277353  3 0.560 -157.51107885
(-0.9796411, 18.1634581, -4.1362277, -0.1463037, 0.1940986, 0.9477455, 0.2066386, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -77.07652668  4 0.320 -43.37906796
(-0.5169259, 17.1374444, -4.2505574, -0.1458255, 0.1938313, 0.9477912, 0.2070172, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -201.35469404  1 0.720 -217.18151388
(-0.6819036, 17.2229034, -3.8906497, -0.1462688, 0.1940842, 0.9477495, 0.2066582, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -163.06924117  2 0.400 -165.94569338
(-1.1087662, 16.7756836, -3.2479573, -0.1459659, 0.1939406, 0.9477827, 0.2068550, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -228.33084044  0 0.800 -300.70349098
(-1.2357470, 17.0163633, -4.3272964, -0.1461995, 0.1940530, 0.9477565, 0.2067045, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -148.48297673  2 0.800 -150.96084829
(-1.0480060, 16.8535546, -4.7745753, -0.1462238, 0.1940642, 0.9477549, 0.2066844, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -144.42683739  0 0.560 -134.46180028
(-1.1329094, 18.0114118, -4.3432842, -0.1463021, 0.1940979, 0.9477456, 0.2066395, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -103.65661497  11 0.080 -82.23937557
(-1.0573364, 18.1116567, -4.0442017, -0.1463057, 0.1940994, 0.9477452, 0.2066377, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -45.74538559  3 1.320 -43.43666234
(-1.0107224, 18.5287154, -3.5404570, -0.1463057, 0.1940993, 0.9477452, 0.2066376, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000)    0    0   -51.71482624  4 0.520 -36.20099885
