#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-0.3208206, 16.7946678, -0.1698375, 0.3140117, -0.5284730, -0.7540434, -0.2313686)    0    0   -754.27474871  12 1.960 -1048.48348942
(2.6770619, 14.5288249, 1.4644953, 0.1443247, 0.8535908, -0.1520671, 0.4768948)    0    0   -1903.51086972  4 2.920 -2362.28865609
(0.2642557, 14.0180148, 2.5810919, -0.1901896, 0.4071458, 0.7769655, 0.4408910)    0    0   -1918.56784359  0 0.440 -2240.99172040
(-0.4342082, 13.6647876, -1.4367339, -0.2319979, -0.6247489, 0.4652151, 0.5826154)    0    0   -1974.08971566  3 1.640 -2247.90791696
(-0.1929816, 12.4841290, -2.1298913, -0.2523351, -0.5288449, 0.2723102, 0.7632150)    0    0   -2028.11440401  4 1.720 -2012.12997799
(1.8457302, 16.5358558, 2.8998753, -0.1745605, 0.6558840, -0.0780384, 0.7302430)    0    0   -1140.85941404  6 1.160 -1263.87726521
(-2.5164030, 14.0106541, -0.4822546, 0.0757457, 0.5270780, -0.8422453, -0.0841081)    0    0   -2024.64287214  15 2.200 -2796.12442894
(-0.7877663, 16.8026708, -1.3182397, 0.2105997, -0.4366995, -0.8702821, -0.0868937)    0    0   -584.98795249  3 3.560 -663.68429526
(0.1784695, 15.6174555, -1.7854246, 0.2116818, -0.3031752, -0.9056817, -0.2074034)    0    0   -967.61995917  8 0.680 -992.13836591
(-0.6195384, 16.7374680, -0.5756418, 0.2648297, -0.4842691, -0.8194946, -0.1541990)    0    0   -798.19593656  17 1.320 -961.27135097
(-1.0018031, 12.7424326, -1.8659798, 0.2439956, 0.5336970, -0.3951308, -0.7067569)    0    0   -2051.08904509  6 1.320 -2235.20313871
(0.1258848, 17.3890458, 0.4391112, 0.4801513, -0.5927202, -0.2524048, -0.5953397)    0    0   -722.66363570  3 1.960 -720.87653315
(1.8535063, 14.9740812, -1.0463045, -0.2733413, 0.1376545, 0.8951340, 0.3241464)    0    0   -1747.82411467  2 2.200 -1942.10277511
(0.7526432, 15.8903395, -1.9876415, 0.1785500, -0.2179235, -0.9013209, -0.3290135)    0    0   -706.41603352  6 1.240 -799.14277732
(1.2696336, 15.9069724, -2.3876441, 0.1667149, -0.1062675, -0.8881438, -0.4148662)    0    0   -699.61608262  4 1.880 -789.87182068
(0.5377402, 16.0316856, -1.9067043, 0.1804389, -0.2901200, -0.9053129, -0.2523506)    0    0   -654.01926203  3 2.360 -704.13617084
(-0.2682531, 13.3747901, 1.6471276, 0.8566910, -0.3519532, 0.2929662, 0.2374452)    0    0   -1661.06545567  1 1.560 -1767.32177689
(0.2522638, 17.3825323, 0.3745581, 0.4860717, -0.5873423, -0.2434990, -0.5995595)    0    0   -642.81678753  1 2.200 -659.58722929
(1.9326047, 16.5525857, 2.8346254, -0.1429985, 0.5212284, 0.0155810, 0.8412072)    0    0   -1160.07613965  2 0.760 -1305.72366955
(-1.9710017, 14.2639009, -0.9076080, 0.0214301, 0.8375112, -0.4993837, -0.2207524)    0    0   -2115.60014751  4 1.560 -2451.70521727
(0.6377180, 16.0459027, -1.9614379, 0.1945363, -0.2951518, -0.9016651, -0.2490807)    0    0   -663.08175224  5 2.200 -743.46826967
(-1.0102346, 15.6504257, -1.2555716, 0.2208834, -0.0053934, -0.9609263, -0.1667393)    0    0   -1728.85602366  17 1.000 -2362.70335811
(0.2388138, 11.9094758, -1.4505015, -0.2777495, -0.5291548, 0.3101341, 0.7393695)    0    0   -2255.63963541  9 1.560 -2402.10208235
(-0.4936384, 12.4990998, -1.5191336, -0.3515341, -0.4611075, 0.4742598, 0.6624812)    0    0   -2647.33673586  10 1.080 -3359.90210159
(0.9480036, 17.3931250, 4.2441949, -0.3522654, 0.1801511, 0.4432817, 0.8043357)    0    0   -635.15379334  2 3.800 -815.52353386
(0.0297877, 16.2637268, -1.6239057, 0.2042291, -0.4002396, -0.8846836, -0.1242323)    0    0   -637.63885887  5 2.920 -774.82846199
(1.0743774, 17.2900577, 3.8695683, -0.3246475, 0.2080676, 0.3876724, 0.8372705)    0    0   -791.68252067  5 1.800 -844.99803316
(-0.1532327, 13.8604832, -1.4970682, -0.2553711, -0.1750104, 0.7666080, 0.5625558)    0    0   -2176.63978749  16 1.640 -2767.52107067
(-0.3408028, 13.6678881, 2.4501719, 0.3047769, -0.0691062, 0.8401228, 0.4433160)    0    0   -2227.39922049  4 0.520 -2965.17826128
(0.4324204, 16.0588750, -1.8002094, 0.2105750, -0.2756215, -0.8914769, -0.2914788)    0    0   -905.01669006  9 0.680 -890.11313891
(-0.3038888, 12.6033912, -2.0173891, -0.2803307, -0.5372942, 0.2580940, 0.7524076)    0    0   -1901.82624755  3 2.360 -1979.40342939
(-0.8543235, 16.7486589, -1.2385278, 0.2065646, -0.4762538, -0.8525184, -0.0610387)    0    0   -513.40233803  0 3.960 -625.54807627
(-0.3469559, 13.5893087, 2.6555491, 0.5409321, -0.2075615, 0.6848096, 0.4419802)    0    0   -1874.52910293  13 1.080 -2340.75588313
(2.4196664, 15.0785190, 1.7425736, -0.1814136, 0.6529234, -0.0188780, 0.7351352)    0    0   -1378.35505288  6 2.760 -1410.49836711
(0.7280410, 17.4583651, 3.5163384, -0.3472032, 0.1897277, 0.4294563, 0.8118009)    0    0   -662.66205882  2 3.400 -743.93235860
(0.7510480, 17.4476978, 3.4996721, -0.3410616, 0.1847966, 0.4218727, 0.8194819)    0    0   -738.44560017  4 2.600 -783.57661449
(-0.8999209, 13.3449017, 2.6229481, 0.5809406, -0.2454347, 0.6643747, 0.4010935)    0    0   -1449.05379758  1 2.760 -1748.32663524
(-0.4383130, 13.5019184, 1.8764148, 0.8439878, -0.3912060, 0.2726963, 0.2455182)    0    0   -1937.41855680  3 1.240 -2353.07910255
(-0.5228345, 13.0150916, -1.6348472, -0.2486214, -0.5853899, 0.3500514, 0.6877283)    0    0   -1897.43935632  2 2.280 -2169.40608430
(-0.8118441, 16.6699064, -1.2327712, 0.2133575, -0.4542970, -0.8614579, -0.0773502)    0    0   -543.44938163  1 2.760 -547.75517543
(-0.1733485, 13.4606293, 2.7732424, 0.3224501, -0.0267625, 0.8133411, 0.4835142)    0    0   -1976.94031290  16 0.200 -2602.13605128
(-0.2880674, 13.5015692, 2.8001664, 0.5324366, -0.2084722, 0.6847310, 0.4518783)    0    0   -1756.51169568  7 1.320 -2166.58365251
(-0.5205587, 13.5406421, 2.7824245, 0.5818453, -0.2454288, 0.6649822, 0.3987724)    0    0   -1490.57920158  3 2.040 -1847.14478105
(0.1627157, 16.8681007, 0.7526834, 0.4752520, -0.5942056, -0.3023862, -0.5741235)    0    0   -907.71462251  9 1.720 -1142.89923291
(0.0110111, 13.5344825, 2.8911150, 0.5245584, -0.1597729, 0.7308139, 0.4064753)    0    0   -1851.54353393  10 0.200 -2197.94536906
(-0.5844782, 12.8636801, -1.6871819, 0.2737767, 0.4691638, -0.3953293, -0.7407066)    0    0   -2131.46649223  7 1.000 -1965.97915062
(-0.5277796, 13.6728095, -1.4775005, 0.2399825, 0.5776423, -0.6153024, -0.4797299)    0    0   -1822.44927694  1 2.600 -2058.98638167
(-0.3453519, 16.8910015, -0.1864918, 0.3934645, -0.5945092, -0.5690709, -0.4097595)    0    0   -711.78923424  10 1.720 -773.84030859
