#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-1.0646878, 18.4012539, -1.9663734, 0.2159766, -0.4499535, -0.8626714, -0.0818173)    0    0   -235.62654216  5 0.600 -285.27873113
(0.8020340, 17.4683824, 2.6236224, 0.4487584, -0.4855525, -0.3016262, -0.6869325)    0    0   -548.82713839  1 1.160 -661.55760545
(-0.5839957, 14.3048894, 3.0677866, 0.5515506, -0.2084173, 0.6783684, 0.4383726)    0    0   -1703.71753477  7 0.480 -1780.35889997
(-0.4105795, 14.2609073, -0.6148115, -0.2812178, -0.4816675, 0.4495421, 0.6977284)    0    0   -1888.57237402  14 0.840 -2455.06145769
(0.0139499, 14.1168262, -1.5831894, -0.2700961, -0.5388150, 0.3366970, 0.7234374)    0    0   -1378.52236004  5 0.600 -1654.22851764
(1.4523421, 17.6326458, 3.6045989, 0.4220555, -0.4106268, -0.3281967, -0.7386080)    0    0   -536.38204423  6 0.760 -640.53304093
(-1.3323141, 17.8167068, -1.6387349, 0.2273159, -0.4493367, -0.8576975, -0.1038217)    0    0   -467.84459452  1 0.520 -431.92578325
(-0.6592594, 18.2300964, -2.1598552, 0.2159429, -0.4499813, -0.8626645, -0.0818255)    0    0   -192.44665741  2 5.000 -182.68663113
(0.3804828, 16.8020171, -2.5261685, 0.1885903, -0.2502354, -0.9015887, -0.2982511)    0    0   -339.38555304  3 0.680 -449.79588735
(-1.0446100, 17.6390210, -1.5078062, 0.2188657, -0.4478033, -0.8625237, -0.0873087)    0    0   -382.36599471  9 0.600 -507.27185832
(0.0806379, 14.2584918, -1.7962031, -0.2745450, -0.5158439, 0.3848731, 0.7144249)    0    0   -1642.46393036  7 0.440 -1832.56095728
(-1.1774122, 18.0673663, -1.7414744, 0.2192538, -0.4523431, -0.8601232, -0.0866116)    0    0   -332.97418591  9 0.200 -321.73789353
(0.4441799, 16.7730483, -2.4498721, 0.1892911, -0.2511341, -0.9021798, -0.2952494)    0    0   -481.31139310  7 0.520 -482.03125726
(0.5801373, 17.1145588, -2.2077810, 0.1896779, -0.2556991, -0.9009943, -0.2947025)    0    0   -337.19789298  0 0.840 -348.85871714
(-0.8771344, 17.7598055, -1.8426913, 0.2195932, -0.4506276, -0.8606484, -0.0894311)    0    0   -328.52681727  1 0.840 -422.40336559
