#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(0.2659952, 15.0039923, 0.4353469, -0.1386694, 0.1873367, 0.9505186, 0.2054025)    0    0   -1158.72598613  11 0.200 -1431.73331985
(0.5311882, 15.0018137, 0.0751473, 0.0296114, -0.0878772, 0.9930749, 0.0721312)    0    0   -1840.19456317  29 0.000 -2865.93443998
(0.3951298, 14.9537241, -0.2519413, -0.1351529, 0.0837898, 0.9336929, 0.3208280)    0    0   -1539.92369037  0 0.400 -1612.84486094
(1.1589823, 14.4487739, 0.0285827, -0.1487803, 0.1867630, 0.9492953, 0.2045055)    0    0   -1144.87697971  5 0.360 -1352.13938969
(1.1958563, 13.9997395, -0.1271837, 0.0993926, 0.5271026, -0.3050644, -0.7869051)    0    0   -1414.49150284  6 0.560 -1633.91973410
(0.9115509, 14.5027696, -0.1373792, -0.0979378, 0.0650314, 0.9665695, 0.2278652)    0    0   -1881.60552722  5 0.240 -2236.48140525
(0.3148519, 14.7928464, -0.2820442, -0.1393882, 0.1889018, 0.9505868, 0.2031546)    0    0   -1119.74123442  7 0.760 -1354.49329663
(0.6616857, 14.7425896, -0.0268912, -0.1363736, 0.1851603, 0.9534068, 0.1952776)    0    0   -1106.12195429  5 3.560 -1391.43325210
(0.2994048, 14.8674015, 0.3333637, -0.2471314, 0.1979976, 0.8800500, 0.3538855)    0    0   -1678.73219725  17 0.000 -1603.72185772
(0.9030360, 13.8360550, 0.1896361, 0.1454481, 0.5235536, -0.3223033, -0.7751497)    0    0   -1494.16973957  10 0.320 -1689.57497063
(0.9513905, 14.3488549, -0.0434050, -0.1410487, -0.1774427, 0.7591329, 0.6101939)    0    0   -1346.57826837  3 1.040 -1557.40101046
(0.7550551, 14.6579266, -0.0544342, -0.2504609, 0.3343289, 0.8888870, 0.1880781)    0    0   -1420.57358676  0 0.400 -1634.98304092
(0.9164397, 13.7639029, -0.0754849, 0.0605417, -0.5339416, 0.6946487, 0.4782304)    0    0   -1802.31691275  0 0.400 -2242.35401770
(0.2983565, 14.8652756, 0.2593500, -0.1683337, 0.2176770, 0.9227146, 0.2699595)    0    0   -1234.55326742  4 0.600 -1542.04722923
(0.7278817, 13.8075922, 0.0156566, 0.0929067, 0.4684846, -0.3700061, -0.7968601)    0    0   -1471.64294163  4 0.640 -1636.37050826
(0.7241342, 13.9210656, -0.1007034, 0.1169191, 0.4775980, -0.4279595, -0.7583408)    0    0   -1587.79106549  10 0.160 -1788.71120156
(0.8265602, 14.0020964, -0.0759204, 0.0691458, 0.5419485, -0.4042610, -0.7335419)    0    0   -1613.64069738  5 0.360 -1907.40673261
